filename,yaw,pitch,roll,gender
8958.jpg,24.70309,-5.6206865,5.7052493,F
50084.jpg,-18.2824,-4.128465,3.7060566,M
29994.jpg,-21.189148,-18.95948,10.514809,M
95771.jpg,34.726295,-1.5477352,6.3462863,M
80828.jpg,4.759155,-14.020887,-9.315544,F
28923.jpg,6.2785344,-9.880793,2.3553798,M
34298.jpg,0.61076975,-15.445406,3.6675637,M
58000.jpg,19.585653,-9.621983,13.603299,M
9145.jpg,8.462458,-16.915287,0.7680118,M
98044.jpg,18.894241,-7.092348,12.697499,F
97454.jpg,-16.872635,-10.210679,-2.6282153,F
970.jpg,26.032253,-5.049756,-1.5794169,M
72360.jpg,-18.698982,1.2328076,1.2388992,M
41214.jpg,33.83094,-12.52188,2.880354,F
18864.jpg,-26.250471,-5.666752,7.4172406,M
26762.jpg,-23.50993,-12.424323,-0.06849754,M
8834.jpg,35.446342,-20.852785,3.2361794,M
48037.jpg,-17.49419,-8.000814,3.536325,M
33817.jpg,19.583145,-11.488174,11.319746,M
95526.jpg,23.88094,-8.906089,2.1163716,M
2341.jpg,24.35433,-22.609848,11.589014,F
26607.jpg,15.1939,-8.384533,6.3729506,F
75463.jpg,6.6355653,-20.274714,-10.13895,M
39017.jpg,12.177542,-2.326882,-10.368772,F
69931.jpg,-8.4636135,-11.09782,2.7333794,M
69537.jpg,18.47791,-9.84004,3.3263133,M
10551.jpg,23.94199,-7.9980345,-13.404646,M
29794.jpg,12.444876,-6.3857355,-4.887414,F
10602.jpg,-7.9131465,-10.476242,5.0744157,M
29591.jpg,72.28408,-10.970509,-7.9523406,F
13682.jpg,-12.766493,-0.46429002,-4.180196,F
72426.jpg,-22.723915,-17.869804,5.7154303,M
54439.jpg,-26.163502,-8.596683,-8.282091,M
71068.jpg,-2.756681,-8.371418,6.033971,M
81835.jpg,17.765562,-13.415689,12.465564,M
31969.jpg,15.581848,-12.244875,-3.8118033,M
8670.jpg,-30.578232,-16.60403,5.962064,M
39830.jpg,-9.396731,-16.704071,-0.09836641,M
24213.jpg,20.951046,-10.472367,-0.3098259,M
20608.jpg,22.816267,-16.673925,7.5659766,M
3547.jpg,19.692663,-8.885921,-6.157197,M
36412.jpg,-21.319857,-18.3894,1.1109161,M
26666.jpg,5.921465,-2.8660307,-8.364893,F
85818.jpg,-5.070959,-17.67051,9.6004715,M
6955.jpg,26.508953,-3.7431567,-4.1146584,M
54609.jpg,22.474104,-11.390425,-25.511475,F
46020.jpg,-25.014324,-21.041796,0.38393497,M
77435.jpg,-31.557316,-4.695933,0.58364654,M
61656.jpg,48.04162,3.4838042,-3.5330718,M
23664.jpg,-45.31408,5.341259,-5.314131,M
74782.jpg,-4.6028028,-6.51699,2.858828,F
32757.jpg,3.6102931,-10.962093,-0.9035249,F
50060.jpg,-15.33562,-5.878335,-4.6996984,M
62642.jpg,19.691072,-10.615393,10.195904,M
99291.jpg,21.796743,-8.0864105,2.0859022,F
40887.jpg,9.956268,0.9732995,2.5192208,F
93429.jpg,-37.254128,-29.76212,-0.19511819,M
97034.jpg,-22.697319,-1.747488,-3.1715546,F
33503.jpg,31.557783,-13.465429,0.033459187,M
93098.jpg,36.39702,0.96572614,-0.36027372,F
55576.jpg,-13.728655,-11.050188,2.3183331,F
82146.jpg,-33.912933,-2.2319682,6.978173,M
68682.jpg,5.91255,-4.154095,-18.17348,M
25167.jpg,15.12569,-18.967438,-0.16368322,F
54194.jpg,26.805222,-3.9867568,9.664406,F
60531.jpg,21.668518,-13.671082,1.1393313,M
11910.jpg,-24.869812,-10.468112,1.2048539,M
18702.jpg,-1.1498432,-17.03898,5.673293,F
41353.jpg,-34.301945,-1.165098,3.8153872,M
76491.jpg,21.076931,-16.749378,-12.028988,M
45785.jpg,33.34457,-3.748728,2.4392135,M
26180.jpg,-11.474114,-13.180042,0.19106758,F
32181.jpg,19.092787,-14.823511,13.409905,M
28935.jpg,24.20506,-20.816357,-2.8226178,M
48126.jpg,4.80244,-12.905203,2.1757581,M
5869.jpg,21.124416,-5.56506,12.740788,M
8338.jpg,7.0006475,-18.246265,7.6615,M
38015.jpg,32.87465,-2.3888757,4.560334,M
46713.jpg,-27.138554,4.360485,6.389061,M
69527.jpg,-18.321451,-18.693632,1.4140573,M
43235.jpg,13.452503,-1.2451446,-7.531625,M
60889.jpg,14.575214,-12.480768,-1.0326931,M
94754.jpg,20.936996,-10.1303835,13.284225,M
32083.jpg,10.032637,-16.679884,-0.27118778,M
73651.jpg,-24.376484,-12.419943,2.2684257,F
3243.jpg,-27.867664,-29.692724,0.49964833,M
41639.jpg,13.537114,-6.584934,-13.515959,F
94032.jpg,-9.462414,-8.768697,6.6144314,M
40119.jpg,-3.5747266,-11.519196,0.74301004,M
61006.jpg,12.469421,-12.090577,-7.024028,M
38520.jpg,-25.995457,-18.009161,12.140804,F
10312.jpg,23.514713,-7.041585,0.04276085,F
32144.jpg,24.65311,-12.923368,5.9079924,F
87306.jpg,-15.134319,-0.74737954,13.070684,M
56.jpg,-13.926973,-8.084504,-8.586188,F
24924.jpg,40.941856,-4.629328,-4.811405,M
66045.jpg,-29.30874,10.959026,-1.7762005,M
13276.jpg,-43.70213,-6.964548,15.676306,F
102801.jpg,39.446785,-0.2863288,1.9467546,M
31710.jpg,-1.6765289,-9.03617,8.661004,M
57836.jpg,16.618103,-4.563037,9.138561,M
78801.jpg,10.757027,-13.986736,2.699645,M
9425.jpg,-25.180912,0.23873973,-1.798167,M
52506.jpg,7.700417,-8.487274,-4.665001,M
22608.jpg,34.37535,-15.831625,-24.700176,M
62729.jpg,28.759357,-4.496935,-0.38420853,M
81460.jpg,-13.084629,-9.674171,0.067311265,M
38040.jpg,-9.543677,-20.917513,-13.731483,M
72759.jpg,-17.937733,-8.604876,-2.1629295,F
74147.jpg,9.936166,-9.977987,3.7452445,M
62751.jpg,41.316772,-28.929558,-6.364133,M
75132.jpg,26.218895,-9.34878,-2.3461668,M
14113.jpg,-0.13295221,-12.042811,1.5118484,M
84510.jpg,-17.201033,-12.367932,4.3460493,F
98028.jpg,2.2512717,-29.201008,6.6174545,M
99593.jpg,-0.7213112,-9.962746,-2.7048726,F
57117.jpg,20.228745,-5.9260516,-3.3970842,F
40628.jpg,26.032751,-12.246102,-2.8194087,F
19792.jpg,-16.881788,-15.1968775,0.29636782,M
52203.jpg,22.169964,-13.16008,-6.9979277,M
43945.jpg,25.890936,-9.509292,2.5685565,M
47421.jpg,-18.564848,-10.707443,-2.6245484,M
42032.jpg,-21.70337,-3.9649057,5.937912,F
12875.jpg,18.177711,-9.531893,11.402461,M
51901.jpg,17.763542,-14.456889,-0.100908995,F
31018.jpg,1.0219699,-10.390451,-3.5462255,F
8291.jpg,18.11777,-9.258027,2.4009018,M
77207.jpg,-65.19057,-7.197198,6.424313,M
87943.jpg,6.948633,-6.983262,0.5969722,F
12762.jpg,8.159653,-15.008684,-9.794961,F
57306.jpg,11.0716715,-7.6883802,4.1265774,M
10508.jpg,-8.642293,-12.416292,-0.80912924,M
95234.jpg,-10.356068,-2.175182,-4.743456,F
75468.jpg,-8.08935,-1.2089227,3.8730268,M
39999.jpg,25.908726,-5.7805095,19.295097,M
63521.jpg,25.777308,-17.10338,-0.2845528,M
30782.jpg,16.821667,-6.4708147,8.115345,M
42277.jpg,-10.858764,-1.8909128,10.582672,M
84353.jpg,-1.6777774,-10.437304,-12.536043,F
75267.jpg,21.964073,-3.7491527,-6.5342035,M
52450.jpg,-52.076164,7.730731,-3.0534334,F
96529.jpg,-42.500847,-17.377396,-0.9029074,F
47665.jpg,11.472026,-13.477715,3.3420246,M
128.jpg,16.109282,-16.407421,-6.176256,M
28751.jpg,-32.286438,-25.775402,23.282606,M
43958.jpg,7.385624,-3.8612,-4.382812,M
101418.jpg,-7.554112,-11.948196,0.12280476,F
1478.jpg,18.507553,-1.2585937,-9.640568,M
75724.jpg,-26.545193,-23.571854,6.5661764,M
826.jpg,56.68158,-10.836825,-2.4809847,M
39584.jpg,-29.33123,-7.927153,-1.4859313,M
76652.jpg,-26.996643,-7.7052827,1.9323629,M
2052.jpg,-33.349567,7.297835,-3.0977778,M
88120.jpg,21.397213,-4.8255434,0.4931675,M
12665.jpg,24.027462,-11.658413,-25.073486,M
97176.jpg,-30.442127,-9.458896,-0.6449895,F
25708.jpg,-22.177866,-0.18680331,-0.9891182,F
80821.jpg,-2.8808227,-12.520569,5.9624476,M
82190.jpg,36.320503,-13.393435,-10.395601,M
43025.jpg,-1.7136444,-14.026419,-4.235966,M
45672.jpg,-7.127684,-10.650739,-3.2234478,M
94479.jpg,-23.567047,-4.4104576,-2.6977973,M
96132.jpg,-5.101676,-8.019246,2.0735874,F
34623.jpg,24.801983,-7.9139156,9.468666,M
86276.jpg,24.65167,-14.7799835,7.3797517,F
74473.jpg,3.9401422,-4.548446,-2.9258459,F
68369.jpg,23.531597,-10.3238,17.538748,M
42256.jpg,33.01647,-17.58449,5.08222,M
15786.jpg,21.032373,-4.94677,-6.1039753,M
51489.jpg,27.186596,-4.0831337,-1.9412931,M
78244.jpg,13.550431,-9.573677,1.882004,M
5506.jpg,15.747223,-5.815694,14.20438,M
54469.jpg,14.03854,-6.0191126,5.526721,M
58817.jpg,-14.451692,-11.599932,2.8751569,F
10471.jpg,-10.038923,-6.143793,4.035228,F
4061.jpg,7.8667593,-6.7485943,-1.022587,M
16105.jpg,20.514915,-2.0054948,12.453437,M
78082.jpg,19.330124,-21.405512,2.672134,M
3737.jpg,-31.630322,-3.561319,0.57842827,M
100589.jpg,-10.678795,-10.209568,17.325283,F
63793.jpg,3.328784,-4.4366183,-4.780357,F
94572.jpg,14.969891,-11.18428,-4.804861,M
86977.jpg,27.243788,-2.3355937,8.315535,M
48317.jpg,-11.988791,-4.9218726,7.7505045,M
23863.jpg,16.063044,-17.553505,-24.760239,M
85744.jpg,-22.812662,-7.7299833,-1.4815304,M
88822.jpg,-31.760513,-12.56628,-14.401993,M
39866.jpg,13.8635235,-15.794468,-1.7981756,M
95037.jpg,-6.387183,-8.057026,0.4457817,M
69130.jpg,-8.842511,-11.87489,-0.42099148,M
44500.jpg,-80.07837,8.402232,-9.55629,M
37693.jpg,0.2846003,-10.781988,-9.2100525,M
54744.jpg,2.8999703,-14.5193815,-3.703648,F
46523.jpg,-13.103354,-10.579803,5.3637958,M
67917.jpg,-16.981733,-5.2472773,9.189553,M
20688.jpg,19.014126,-7.289519,-6.125554,M
17381.jpg,12.396113,-9.911802,-3.6335902,F
14999.jpg,-33.22632,-18.006235,3.7060182,M
27828.jpg,-7.476864,-18.922272,-15.637602,F
1446.jpg,3.6429198,-17.054405,-2.8728456,M
94858.jpg,30.596882,-16.0097,-37.690514,F
44803.jpg,-28.299442,-6.3453455,3.0769832,M
45700.jpg,49.674583,-8.525367,-6.708232,M
54017.jpg,-44.48043,-16.947075,2.4958644,M
29441.jpg,-29.79115,-11.136759,15.970919,M
85264.jpg,-12.298538,-3.8625364,-3.963272,M
1221.jpg,29.320236,-1.1421711,-2.7770514,M
34973.jpg,-19.805862,-4.7340097,-3.5154018,F
584.jpg,-10.566917,-10.069075,4.966557,M
21330.jpg,-5.4166923,-10.473948,4.1497574,M
12962.jpg,-11.433677,-10.52034,-6.4597125,F
62017.jpg,-0.5202715,-9.190355,0.9255477,M
78111.jpg,-19.197609,-25.2886,1.237966,M
26679.jpg,-0.71828747,-0.9467138,-9.69022,F
99590.jpg,17.436693,-10.558036,-9.609877,M
47842.jpg,-2.6224136,-8.405083,-8.683852,F
12272.jpg,-38.53067,-8.86892,5.6970873,M
58264.jpg,6.1460457,-13.2015085,1.1704459,F
46904.jpg,16.86647,-9.812545,6.2993126,M
18325.jpg,9.7318,-11.6435375,-14.574415,F
91638.jpg,10.0524025,-8.610426,-1.605767,F
14045.jpg,8.730465,2.2257652,2.8346405,M
3909.jpg,8.407953,-30.920372,-6.355485,M
87475.jpg,-14.27568,-7.068316,2.0824704,M
64900.jpg,-12.762887,-1.7963102,1.1499708,M
95484.jpg,-0.05076027,-10.580652,8.226748,M
98926.jpg,27.05785,-3.3363733,11.22078,M
22444.jpg,18.669464,-7.429778,4.6708612,M
84555.jpg,17.592323,-6.8340716,5.3326635,M
67909.jpg,0.42112017,-6.9326143,6.3798423,M
95485.jpg,50.783203,-3.6405993,-9.2253065,M
28718.jpg,-16.745373,-3.0512862,-0.9815737,M
82781.jpg,-11.823918,-16.095638,-1.1033145,M
95765.jpg,-15.681896,-26.068922,-1.2669438,F
352.jpg,-14.687158,-16.803173,-4.701334,M
6855.jpg,-32.349915,-0.15167165,-4.5628986,M
22709.jpg,48.350395,-13.858208,-0.79250574,F
60697.jpg,-5.8269815,-3.8638372,-7.9790387,M
56050.jpg,30.700039,0.76903105,0.8616079,M
80701.jpg,19.57003,-6.1595984,-0.66076565,M
81103.jpg,14.544149,-12.667948,-3.6058393,M
99397.jpg,-21.410149,-10.5787525,1.1028087,M
59281.jpg,9.732088,-8.5220995,7.838933,F
23974.jpg,-32.751568,-21.574741,16.04886,M
28847.jpg,-12.959356,-15.845417,-9.032767,M
11989.jpg,27.412514,-0.6043141,-9.931309,M
8414.jpg,24.57079,-12.579551,0.98465824,M
6771.jpg,-0.27274752,-22.347622,14.528696,M
56632.jpg,-3.476295,-9.257067,0.50195616,M
89917.jpg,25.570068,-4.7762566,-2.1741686,M
33776.jpg,-32.330925,-10.715633,-7.314167,M
64817.jpg,-16.075588,-15.321257,0.25765622,F
76315.jpg,31.89928,-10.975632,1.9535139,M
311.jpg,-42.03542,-0.74881136,-2.9964712,M
18957.jpg,-5.0091763,0.61412,-3.4626746,M
81330.jpg,18.596472,-11.650891,10.064833,M
47047.jpg,21.154198,-12.678879,10.899492,F
84224.jpg,9.590061,-15.280487,3.3910089,M
27203.jpg,14.246079,-6.688375,16.380926,M
73461.jpg,15.730215,-9.587596,6.951834,F
82270.jpg,-7.850772,-18.77525,6.923087,M
98285.jpg,17.531551,-13.995104,12.291998,F
64718.jpg,24.875198,-14.826727,5.6595583,F
68963.jpg,-0.4983287,-10.128389,4.809644,M
63217.jpg,-40.28009,-7.373614,4.4174957,M
17836.jpg,-34.85514,-7.092891,4.8675566,F
20261.jpg,-40.03624,-6.561976,-3.6391861,M
89958.jpg,35.88457,1.8019176,5.267805,M
42872.jpg,45.286835,-15.70015,-2.5980244,M
84777.jpg,-15.37608,-9.60957,-6.6384907,M
42255.jpg,-26.057327,4.896997,-20.354021,F
3768.jpg,-12.166198,-10.343903,9.794872,M
92424.jpg,-39.069614,-20.857292,-17.129652,M
54718.jpg,9.038662,-12.059658,2.3560338,M
56732.jpg,23.297266,-13.74497,-12.0207615,M
40643.jpg,-9.591084,-5.929908,2.778647,F
27745.jpg,10.616316,-0.5526099,-5.915496,M
101049.jpg,14.187647,-14.578043,-8.179171,M
57682.jpg,9.883303,-9.351628,-5.527609,M
48448.jpg,22.220642,-1.1121279,-0.14713725,F
48209.jpg,-7.1474366,-11.605192,-8.524662,M
99862.jpg,20.411785,-5.89476,11.800533,M
86534.jpg,23.99159,-17.646017,10.605078,M
12699.jpg,-27.19646,1.5126865,-5.452852,M
77906.jpg,-18.18881,-12.838169,5.11305,M
51442.jpg,21.73207,-22.336044,12.54925,M
92381.jpg,-34.489155,-13.812763,16.905369,F
13982.jpg,17.435364,-9.99706,0.24773258,M
32855.jpg,7.3160954,-2.0812335,-18.67493,F
50301.jpg,13.3781395,-13.670797,6.259596,F
7034.jpg,-18.977884,-7.926469,-3.473383,M
84585.jpg,-8.532626,-20.552435,-14.714811,F
71761.jpg,-44.207844,-10.485953,4.1457825,M
12815.jpg,-23.278774,-2.7785158,-0.88389516,M
8712.jpg,33.793022,-2.516287,-8.067041,M
25115.jpg,11.8809395,-7.177082,-1.2292985,M
67904.jpg,-78.48917,13.545088,0.6104021,F
34617.jpg,-29.471638,-2.301088,1.1924633,M
60487.jpg,42.14367,-6.424259,-3.5751078,M
2008.jpg,-23.730639,-14.07983,28.444809,M
100603.jpg,21.757078,-5.5191293,11.792444,M
5269.jpg,-39.079185,1.1395661,1.0502145,M
79665.jpg,14.331184,-8.17613,-23.377613,F
46244.jpg,0.9949515,-11.948567,0.42998695,F
102269.jpg,75.881584,-10.25203,-0.1732887,M
26289.jpg,28.952572,-10.469759,11.914279,M
39550.jpg,-40.54181,-25.01485,-10.154419,M
91303.jpg,-9.656664,-6.923752,-13.127106,M
94312.jpg,-0.14185601,3.3748753,-4.2427077,F
79367.jpg,-14.778589,-9.751008,2.8858776,M
82768.jpg,4.9561753,-18.211693,-5.7636175,M
84896.jpg,-32.914436,-9.856285,-8.7187605,M
85290.jpg,65.53155,-0.47560906,3.401738,M
37180.jpg,24.419304,-17.000078,-9.573287,M
9761.jpg,4.035153,-16.38625,3.0968223,M
30564.jpg,-18.055212,-5.219,3.119515,M
39684.jpg,-3.9421968,-21.01179,5.2169924,M
96862.jpg,9.477819,-18.971457,-3.1480308,M
62424.jpg,8.68409,-9.957704,0.918391,M
82277.jpg,21.9987,-5.4175215,-2.5528178,M
2883.jpg,7.9474726,-10.513782,-3.5275176,M
67518.jpg,15.164512,-12.483429,-4.4836416,M
30880.jpg,-15.658455,-22.165255,1.951037,F
58622.jpg,14.075794,-7.709354,-22.18224,F
16389.jpg,-69.687546,-27.458385,-20.401615,F
86398.jpg,-5.0390196,-4.9506497,7.4130735,M
79652.jpg,-7.4726467,-8.103049,2.1940856,M
92643.jpg,25.60215,-6.2485213,-13.292547,M
29927.jpg,13.8376465,-6.6972904,-5.873064,M
28905.jpg,7.6038933,-8.469104,-11.892124,M
12036.jpg,-11.05032,2.4460306,2.2361884,F
70534.jpg,-22.269417,-16.051392,6.1538405,M
51305.jpg,0.41217446,-6.871488,4.1909757,M
40974.jpg,-14.819784,-3.2816956,0.9819975,M
20163.jpg,-20.808905,-10.25553,3.876059,M
63392.jpg,14.240952,-8.504517,18.367868,M
6004.jpg,14.173792,-14.427597,2.0694952,M
45241.jpg,1.3991282,-12.7893505,-7.7162833,M
101649.jpg,20.666199,-12.195017,-6.857546,M
74741.jpg,17.514542,-4.7146463,-6.622485,M
86233.jpg,29.703907,-0.2562163,-2.9926953,M
21030.jpg,-13.834547,-10.201118,4.2723308,M
88560.jpg,9.286407,-7.330719,-0.21339083,F
78813.jpg,27.698277,-14.973461,-19.251831,M
97023.jpg,15.227014,-13.11639,7.3883963,F
6989.jpg,-62.532215,25.676895,-16.002874,M
48637.jpg,-14.670798,-16.244576,7.610701,M
42542.jpg,33.21022,-0.61849827,-4.4506636,M
80215.jpg,-16.423416,-1.5466651,6.9348164,M
27040.jpg,-22.773901,1.6209486,-3.8085938,F
72867.jpg,-22.319418,-4.3769145,1.5017749,M
95855.jpg,-13.003371,-15.756069,-1.9333031,M
40965.jpg,13.675663,-1.175519,14.330791,F
1004.jpg,21.208893,-11.854399,5.261737,M
25462.jpg,-18.913513,2.03337,-0.76413816,M
469.jpg,8.86105,3.460556,3.294959,M
87206.jpg,12.111954,-10.705902,-15.020589,M
63015.jpg,26.501083,-1.635818,6.846077,M
13369.jpg,21.489002,-5.564346,-1.5301387,M
84474.jpg,-15.1124115,-7.320588,6.3142853,M
32106.jpg,-17.769842,-8.142545,1.3190657,F
83241.jpg,6.232129,-14.943057,-15.618729,M
97109.jpg,28.440937,-4.371792,-0.83397067,M
41265.jpg,1.9085472,7.865117,-4.425198,F
19076.jpg,24.004705,-4.925128,-23.77491,F
101780.jpg,-0.25588274,-15.215308,5.6389933,M
62286.jpg,7.849665,-5.979384,1.8967079,F
75699.jpg,61.43524,-3.0853786,0.73557305,M
74648.jpg,50.142975,12.666373,8.781224,F
34210.jpg,29.418526,-13.11484,-6.1087713,M
20634.jpg,21.607374,-15.768032,13.122779,M
4654.jpg,23.331861,-18.0663,1.3444681,M
15806.jpg,-22.397251,-6.7136993,2.2410605,M
93397.jpg,14.024376,-16.80251,-13.012212,F
6857.jpg,20.840698,-6.4863973,-11.888075,M
34383.jpg,-22.475563,-2.6807563,-1.5075006,M
86686.jpg,-33.573753,-4.658609,-3.102095,M
57016.jpg,-43.175316,-1.1342945,-4.8654976,M
77333.jpg,21.377419,-1.8626204,-3.553087,F
38137.jpg,-6.0655746,-7.1077456,-9.008357,M
59639.jpg,10.663174,-12.158312,10.63348,M
98968.jpg,20.312847,-6.010717,4.1907606,M
59943.jpg,19.032461,-8.567476,6.735088,M
24572.jpg,-7.7477045,-8.417742,2.345912,M
50011.jpg,37.169907,-7.1414204,-1.0412263,M
44768.jpg,-32.66981,5.91448,1.1919945,M
71088.jpg,19.177029,-12.806601,5.1227627,M
39121.jpg,15.869649,-2.1497226,15.402041,M
9805.jpg,12.8202,-10.557685,0.45667398,M
56978.jpg,21.364927,-14.20463,1.9799211,F
59316.jpg,-47.608223,-19.061825,12.906144,M
12973.jpg,30.536674,-4.658671,-6.339284,M
52836.jpg,25.072718,-2.6889129,-3.444748,M
51252.jpg,11.171587,-18.168272,19.719318,M
25188.jpg,26.154783,-10.4719925,5.4041343,M
70990.jpg,-26.711359,-1.6992993,3.8165672,M
7271.jpg,-13.386244,-8.839241,2.9019113,M
52635.jpg,11.462918,-6.611357,1.9215956,F
15968.jpg,2.5223703,-10.3783655,-5.8893147,M
15184.jpg,-5.6985226,-7.279373,17.088959,M
2739.jpg,-5.0352077,-6.8575687,-0.45198035,M
22112.jpg,18.875103,-17.768574,2.6605544,M
88754.jpg,4.9392214,-11.59545,2.7427511,F
78772.jpg,-12.264082,-18.938961,0.37164494,M
50447.jpg,-29.762661,-1.1286254,11.170235,F
81467.jpg,-15.872157,-21.422668,13.769587,F
22873.jpg,-11.1612015,-18.277752,4.3579764,F
27837.jpg,-32.224648,-24.037542,-0.89769363,M
20660.jpg,-16.488441,-27.405163,24.864035,M
34527.jpg,14.725569,-14.002344,-4.508067,M
18104.jpg,-38.483944,-17.051777,0.37480158,M
93660.jpg,16.772596,7.311197,8.481559,F
68107.jpg,-22.034779,-6.142116,-0.16825306,F
18193.jpg,20.43076,-1.6671598,-0.67634577,M
95155.jpg,9.846577,-16.232134,2.4413497,F
24973.jpg,12.025665,-11.22848,-4.155541,M
31319.jpg,6.844245,-7.9689355,-3.6204543,M
96001.jpg,-18.113125,-14.24514,-4.361418,M
56076.jpg,29.132137,-6.69527,3.93359,M
100266.jpg,-17.383238,-10.599312,-1.066067,M
99991.jpg,12.647465,-5.643737,-2.4878592,M
94606.jpg,-29.991005,-12.81008,2.2607803,M
70521.jpg,-22.661581,-6.4007716,3.193592,M
38343.jpg,28.05764,-5.961629,-3.7374225,M
44186.jpg,20.83649,-8.497976,-1.515501,F
27844.jpg,-13.731615,-7.4440007,7.7730823,M
7048.jpg,38.324993,-5.3535075,0.34597683,F
57595.jpg,15.426893,-10.543983,13.997984,M
53913.jpg,7.4360847,-15.252053,3.373773,M
21822.jpg,18.862793,-12.940888,12.237444,M
82612.jpg,-20.333344,-9.280221,-3.6795676,M
10525.jpg,-7.152182,-15.070116,3.6802895,M
77867.jpg,30.330416,1.3783194,-0.072299406,M
11543.jpg,39.165443,-7.379798,-1.8709071,M
7978.jpg,16.47641,-3.0968754,11.205592,M
35705.jpg,12.4188795,-0.35045385,7.0619235,M
65652.jpg,9.016395,-7.5961275,-0.29334813,M
18052.jpg,6.463357,-12.367497,-15.850443,M
36636.jpg,-15.564381,-8.787265,-7.977718,F
22605.jpg,20.767033,-5.6108546,-4.939338,M
101523.jpg,2.8460665,-7.734575,3.1633873,M
36861.jpg,-1.723057,-14.234093,-12.272333,M
102190.jpg,-2.8516011,-6.0063505,-3.7706099,M
96310.jpg,29.15126,-4.201807,-7.7507887,M
23378.jpg,12.521521,-16.046045,4.289669,M
68359.jpg,-9.781228,-11.510546,-6.8414946,M
99202.jpg,20.552284,-5.013921,6.01679,M
68392.jpg,21.804115,-16.662315,7.5281467,F
47711.jpg,-19.172493,-0.050263166,0.07834864,M
11475.jpg,22.754301,-8.853587,13.502878,M
57727.jpg,9.5981655,-18.582346,4.784937,M
35827.jpg,-12.568211,-10.43743,-2.5632634,M
95473.jpg,50.714912,-12.27215,-25.04253,M
42417.jpg,20.559862,-5.066454,5.049852,F
39360.jpg,31.879984,-0.04860854,-0.81383985,M
60854.jpg,53.115467,9.909405,10.352341,M
24032.jpg,21.455318,-0.87844014,-0.1934514,M
63402.jpg,23.529716,-6.660681,8.308433,M
47209.jpg,66.65433,-25.203854,-9.481396,M
32778.jpg,45.30827,-0.46988508,-5.6388097,M
833.jpg,4.1935143,-10.349331,-3.0103471,F
8256.jpg,-20.517178,-12.260255,2.675192,M
28409.jpg,1.1647185,-9.562066,-2.6348393,M
37662.jpg,-24.426716,-15.400092,13.023215,M
82655.jpg,4.629861,-12.538591,1.7836133,F
39812.jpg,-8.790997,-11.360817,5.3314133,M
11452.jpg,21.461637,-5.915966,12.37861,M
18967.jpg,21.800163,-15.391186,2.8502812,F
57758.jpg,-28.10373,3.646666,9.364899,M
53963.jpg,36.485016,9.459279,6.127023,M
29141.jpg,13.69391,-12.1201515,0.16751921,F
54854.jpg,-7.097023,-6.878379,0.9823737,M
1157.jpg,-4.7185965,15.579439,0.6827729,M
57695.jpg,4.360572,-1.5986713,4.763244,M
9379.jpg,-31.629543,-5.8563066,3.9488776,M
85480.jpg,35.904686,-4.2333565,-5.2606993,M
57326.jpg,36.788055,1.2567853,1.4251728,M
75381.jpg,13.600603,-2.9851246,6.9619665,M
52609.jpg,-9.149431,-9.69561,4.199134,M
55885.jpg,-21.55272,-9.740343,0.9236412,M
53401.jpg,-47.13668,-14.828045,2.3731914,M
38277.jpg,11.423701,-3.8905492,-0.26874322,F
91478.jpg,23.359343,-12.503553,-1.7332363,M
55808.jpg,8.220078,-4.322502,-2.2156754,F
81213.jpg,45.260986,-2.0710387,-9.394077,M
65563.jpg,39.87935,-2.1240158,6.6021504,M
36666.jpg,32.755478,-6.4760566,5.8754625,M
81299.jpg,-30.250742,-10.047854,1.4776812,M
35245.jpg,-9.978016,-11.283733,13.296362,M
89944.jpg,22.495329,-7.056617,-1.7842745,M
7011.jpg,-41.751587,-2.5184274,-1.9209225,M
93204.jpg,-4.8194113,-15.800896,1.55231,M
2482.jpg,6.748524,-16.868425,4.37238,M
44264.jpg,-14.928759,-11.091696,5.6187067,M
87536.jpg,2.886129,-11.557346,-15.355199,F
95123.jpg,-33.968033,-13.84027,16.524342,M
99428.jpg,-10.979729,-13.860911,-3.9065754,F
4160.jpg,-30.42893,-2.6589334,2.197423,M
98784.jpg,59.61386,17.618242,-16.585373,M
87125.jpg,2.873045,-8.81986,4.377214,M
85440.jpg,-3.3316493,4.4385896,-1.811079,M
49724.jpg,30.366175,6.753475,-25.609304,M
64698.jpg,-29.580269,-3.7660613,11.560219,M
81562.jpg,-7.1138144,-8.228193,-2.6318798,M
95523.jpg,21.828741,-12.547173,0.53271884,M
82660.jpg,-14.700966,3.5375116,-8.962208,M
51175.jpg,-4.454629,-9.2184,3.4451065,M
8065.jpg,-31.163784,-7.9650164,8.452534,M
10500.jpg,-25.305918,-2.956005,7.785556,M
79758.jpg,2.9290504,-21.504292,3.0797005,M
83418.jpg,16.69305,3.764783,-1.1333084,M
1327.jpg,7.478934,-6.9068017,6.3160553,M
15387.jpg,-24.178722,4.695064,-2.8362384,M
74935.jpg,3.0558205,-7.816668,-1.7598314,F
72429.jpg,15.482058,0.012521401,-7.332964,F
41738.jpg,34.11302,-7.1596737,-9.199554,M
23992.jpg,-9.370512,2.953226,-2.562438,M
15864.jpg,16.851847,-15.131297,3.970064,M
17790.jpg,-43.764328,-7.017049,8.607489,M
41861.jpg,23.440983,-18.17519,-3.220827,M
99065.jpg,3.437944,-9.198179,-0.32566547,M
46015.jpg,23.034973,-5.460783,-16.527454,F
